"1 - UInt32","2 - String","3 - String","4 - String","5 - Int32","6 - Int32","7 - Int32","8 - Int32","9 - Int32","10 - Int32","11 - Int32","12 - Int32","13 - Int32","14 - Int32","15 - Int32","16 - Int32","17 - Int32","18 - Int32","19 - Int32","20 - UInt32","21 - UInt32","22 - Int32","23 - Int32","24 - Single","25 - Single","26 - Int32","27 - UInt32","28 - UInt32","29 - Int32","30 - Int32"
"472150","Death knight","Death knight","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","40","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472160","Sheriff","Sheriff","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","40","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472170","Gaunga","Gaunga","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","40","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472180","Cardinal","Cardinal","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","40","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472190","Haunga","Haunga","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472192","gloom  hound","gloom  hound","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472200","Harunga","Harunga","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472202","burning skeleton","burning skeleton","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472210","Deruvish","Deruvish","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472212","Reaper","Reaper","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472220","Apostle","Apostle","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472230","Harpy","Harpy","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472240","Troll","Troll","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","50","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472248","HOBGOBLIN","HOBGOBLIN","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472250","Raven Harpy","Raven Harpy","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472260","Uruk Tron","Uruk Tron","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472270","Troll Warrior","Troll Warrior","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472272","fallen Angel","fallen Angel","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472274","Manticore","Manticore","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472276","Centaur","Centaur","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472280","Stone golem","Stone golem","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472290","Troll Captain","Troll Captain","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472300","Orc bandit officer","Orc bandit officer","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472310","Orc bandit officer","Orc bandit officer","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472320","Orc bandit officer","Orc bandit officer","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472322","Flame Rock","Flame Rock","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","60","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472330","Harpy Queen","Harpy Queen","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","65","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472340","Giant golem","Giant golem","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","65","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472350","Troll King","Troll King","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","65","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472910","Goddess Adelia","Goddess Adelia","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"472920","the envoy of God Pathos","the envoy of God Pathos","","-1","381001000","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379091000","0","0","0","0","100","6","4","0","0"
"478001","Snowman(Elmorad)","Snowman(Elmorad)","Transforms into El Morad snowman","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379134000","0","0","0","0","100","6","4","0","0"
"478002","Snowman(Karus)","Snowman(Karus)","Transforms into Karus snowman","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379135000","0","0","0","0","100","6","4","0","0"
"478003","bridegroom(Elmorad)","bridegroom(Elmorad)","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379174000","0","0","0","0","100","6","4","0","0"
"478004","bride(Elmorad)","bride(Elmorad)","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379175000","0","0","0","0","100","6","4","0","0"
"478005","bridegroom(Karus)","bridegroom(Karus)","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379176000","0","0","0","0","100","6","4","0","0"
"478006","bride(Karus)","bride(Karus)","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379177000","0","0","0","0","100","6","4","0","0"
"478007","Snowman forum","Snowman forum","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379194000","0","0","0","0","100","6","4","0","0"
"478008","Snowman titi","Snowman titi","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379195000","0","0","0","0","100","6","4","0","0"
"478009","Snowman teo","Snowman teo","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379196000","0","0","0","0","100","6","4","0","0"
"478010","Snowman nunu","Snowman nunu","","0","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","379197000","0","0","0","0","100","6","4","0","0"
"480001","Stone of life","Stone of life","Resurrect losing 60% of the original experience lose","18","0","0","2602","-1","0","0","0","702","-1","25","0","0","0","0","9","379006000","5","150","0","0","100","5","0","5","0"
"480002","Resurrection Scroll(50)","Resurrection Scroll(50)","Recover 50% of the experience point","18","0","0","2602","-1","0","0","0","702","-1","1","0","0","0","0","9","910022000","2","2","0","0","100","5","0","5","0"
"480003","Resurrection Scroll(60)","Resurrection Scroll(60)","Recover 60% of the experience point","18","0","0","2602","-1","0","0","0","702","-1","1","0","0","0","0","9","800036000","2","2","0","0","100","5","0","0","0"
"480004","Resurrection Scroll(100)","Resurrection Scroll(100)","Recover 100% of the experience point","18","0","0","2602","-1","0","0","0","702","-1","1","0","0","0","0","9","800039000","2","2","0","0","100","5","0","0","0"
"480005","Resurrection Scroll(50)","Resurrection Scroll(50)","Recover 50% of the experience point","18","0","0","2602","-1","0","0","0","702","-1","1","0","0","0","0","9","800041000","2","2","0","0","100","5","0","5","0"
"480006","Resurrection Scroll(60)","Resurrection Scroll(60)","Recover 60% of the experience point","18","0","0","2602","-1","0","0","0","702","-1","1","0","0","0","0","9","810036000","2","2","0","0","100","5","0","0","0"
"490001","Rice Cake(S)","Rice Cake(S)","200 HP Recovery","17","0","0","0","0","0","0","0","601","-1","1","0","0","0","0","9","389001000","0","0","0","0","100","3","0","25","0"
"490002","Rice Cake(M)","Rice Cake(M)","400 HP Recovery","17","0","0","0","0","0","0","0","601","-1","1","0","0","0","0","9","389002000","0","0","0","0","100","3","0","25","0"
"490003","Rice Cake(L)","Rice Cake(L)","800 HP Recovery","17","0","0","0","0","0","0","0","602","15","1","0","0","0","0","9","389003000","0","0","0","0","100","3","0","25","0"
"490004","Green Rice Cake(S)","Green Rice Cake(S)","Regain 200 MP","17","0","0","0","0","0","0","0","701","-1","1","0","0","0","0","9","389004000","0","0","0","0","100","3","0","25","0"
"490005","Green Rice Cake(M)","Green Rice Cake(M)","Regain 400 MP","17","0","0","0","0","0","0","0","701","-1","1","0","0","0","0","9","389005000","0","0","0","0","100","3","0","25","0"
"490006","Green Rice Cake(L)","Green Rice Cake(L)","Regain 800 MP","17","0","0","0","0","0","0","0","702","-1","1","0","0","0","0","9","389006000","0","0","0","0","100","3","0","25","0"
"490007","White Rice Cake (Faster running speed)","White Rice Cake (Faster running speed)","Increase running speed","18","0","0","0","0","0","0","0","701","-1","1","0","0","0","0","9","389007000","0","0","0","0","100","4","0","25","0"
"490008","White Rice Cake (Stronger Defense)","White Rice Cake (Stronger Defense)","Increase defense","18","0","0","0","0","0","0","0","701","-1","1","0","0","0","0","9","389008000","0","0","0","0","100","4","0","25","0"
"490009","White Rice Cake (Increase HP)","White Rice Cake (Increase HP)","Increase power","18","0","0","0","0","0","0","0","702","-1","1","0","0","0","0","9","389009000","0","0","0","0","100","4","0","25","0"
"490010","Holy water","Holy water","HP recovery potion sold in stores","-1","0","0","2601","0","0","0","0","601","-1","1","0","0","0","0","9","389010000","5","20","0","0","100","3","0","25","0"
"490011","Water of life","Water of life","90HP potion","-1","0","0","2601","0","0","0","0","601","-1","1","0","0","0","0","9","389011000","5","20","0","0","100","3","0","25","0"
"490012","Water of love","Water of love","180HP potion","-1","0","0","2601","0","0","0","0","601","-1","1","0","0","0","0","9","389012000","5","20","0","0","100","3","0","25","0"
"490013","Water of grace","Water of grace","360HP potion","-1","0","0","2601","0","0","0","0","602","15","1","0","0","0","0","9","389013000","5","20","0","0","100","3","0","25","0"
"490014","Water of favors","Water of favors","720HP potion","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","389014000","5","20","0","0","100","3","0","25","0"
"490015","Water of bless","Water of bless","1440HP potion","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","389015000","5","20","0","0","100","3","0","25","0"
"490016","Potion of spirit","Potion of spirit","Regain 120 MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","389016000","5","20","0","0","100","3","0","25","0"
"490017","Potion of intelligence","Potion of intelligence","Regain 240 MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","389017000","5","20","0","0","100","3","0","25","0"
"490018","Potion of sagacity","Potion of sagacity","Regain 480 MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","389018000","5","20","0","0","100","3","0","25","0"
"490019","Potion of wisdom","Potion of wisdom","Regain 960 MP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389019000","5","20","0","0","100","3","0","25","0"
"490020","Potion of soul","Potion of soul","Regain 1920 MP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389020000","5","20","0","0","100","3","0","25","0"
"490021","Spell of flame","Spell of flame","Close range magic attack","18","0","0","2101","2","0","0","0","101","-1","7","0","0","0","0","9","389021000","5","55","0","0","100","3","0","25","0"
"490022","Spell of fire ball","Spell of fire ball","Fireball that can be used by anybody","16","0","0","2101","2","0","0","191","101","0","7","0","0","0","0","9","389022000","20","55","0","0","100","3","0","25","0"
"490023","Spell of life","Spell of life","Heal 480 HP","19","0","0","2701","-1","0","0","0","701","-1","1","0","0","0","0","9","389023000","5","55","0","0","100","4","0","25","0"
"490024","Explosive arrow","Explosive arrow","Arrow with explosive power","26","0","0","500","12","0","0","590","101","0","10","0","0","0","0","7","389024000","16","55","0","0","100","3","0","25","0"
"490025","Net","Net","Slows down the target.  Needs net item.","18","0","0","2701","-1","0","0","0","702","-1","7","0","0","0","0","9","389025000","15","55","0","0","100","4","0","25","0"
"490026","Prayer of god's power","Prayer of god's power","Supernatural power increases your attack power by 50%","-1","0","0","2601","-1","0","0","0","601","-1","1","0","0","0","0","9","389026000","5","55","0","0","100","4","0","25","0"
"490027","Prayer of wind","Prayer of wind","Temporarily increases your running speed","19","0","0","2601","7012","0","0","0","601","-1","1","0","0","0","0","9","389027000","15","55","0","0","100","4","0","25","0"
"490028","Prayer of hell fire","Prayer of hell fire","Retrieve the fires of hell to attack your enemy","19","0","0","2101","2","0","0","0","111","0","7","0","0","0","0","9","389028000","20","55","0","0","100","3","0","25","0"
"490029","Prayer of earth","Prayer of earth","Supernatural power bury's your enemy's leg in the ground","19","0","0","2601","7012","0","0","0","801","0","7","0","0","0","0","9","389029000","20","55","0","0","100","4","0","25","0"
"490030","Prayer of the laying on of hands","Prayer of the laying on of hands","Supernatural power saves your friend's life","19","0","0","2602","1","0","0","0","602","15","2","0","0","0","0","9","389030000","20","55","0","0","100","3","0","25","0"
"490031","Prayer of holy armor","Prayer of holy armor","Supernatural power increases your defense but decreases your attack power","19","0","0","2601","7012","0","0","0","601","-1","1","0","0","0","0","9","389031000","20","55","0","0","100","4","0","25","0"
"490032","Prayer of anger","Prayer of anger","The enemies around you are attacked by the rage of the supernatural","19","0","0","2102","2","0","0","0","102","0","13","0","0","0","0","9","389032000","20","55","0","0","100","3","0","25","0"
"490033","Styx","Styx","Decrease a magician's MP","26","0","0","500","12","0","0","590","101","0","7","0","0","0","0","7","389033000","20","55","0","0","100","3","0","30","0"
"490034","Bezoar","Bezoar","Enlarge character","19","0","0","2701","-1","0","0","0","702","-1","1","0","0","0","0","9","389034000","0","55","0","0","100","4","0","25","0"
"490035","Rice cake","Rice cake","Minimize character","19","0","0","2701","-1","0","0","0","702","-1","1","0","0","0","0","9","389035000","0","55","0","0","100","4","0","25","0"
"490036","Wheatgluten","Wheatgluten","","19","0","0","2701","-1","0","0","0","901","-1","2","0","0","0","0","9","389036000","0","55","0","0","100","4","0","25","0"
"490037","Talisman","Talisman","","19","0","0","2701","-1","0","0","0","702","-1","1","0","0","0","0","9","389037000","0","55","0","0","100","4","0","25","0"
"490038","Potion of fire resist","Potion of fire resist","Increase resistance to fire by 80","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389038000","5","55","0","0","100","4","0","30","0"
"490039","Potion of Glacier resist","Potion of Glacier resist","Increase resistance to fire by 80","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389039000","5","55","0","0","100","4","0","30","0"
"490040","Potion of lightning resist","Potion of lightning resist","Increase resistance to fire by 80","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389040000","5","55","0","0","100","4","0","30","0"
"490041","Spell of lion strength","Spell of lion strength","Temporarily increase all the skill points by 10","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389041000","5","55","0","0","100","4","0","30","0"
"490042","Call clan members","Call clan members","Teleport all your clan members to your current spot","19","0","0","2401","2","0","0","0","401","-1","15","0","0","0","0","9","389042000","20","1200","0","0","100","8","0","10000","0"
"490043","Sling","Sling","Throw a rock","36","0","0","10059","12","0","0","10060","10045","0","7","0","0","0","0","9","389043000","5","20","0","0","100","3","0","30","0"
"490044","Suicide bomber","Suicide bomber","Strong bomb explosion.  Kills the person that uses it too","19","0","0","2102","2","0","0","192","102","0","27","0","0","0","0","9","389048000","10","150","0","0","100","3","0","0","0"
"490045","Reverse life","Reverse life","Neutralizes enemy's HP bonus","18","0","0","3101","12","0","0","0","1101","0","7","0","0","0","0","9","389045000","16","150","0","0","100","4","0","30","0"
"490050","Call Party","Call Party","Teleport all your party members to your current spot","19","0","0","2401","2","0","0","0","401","-1","6","0","0","0","0","9","389050000","20","900","0","0","100","8","0","10000","0"
"490051","Cancel life","Cancel life","","19","0","0","2401","2","0","0","0","101","-1","7","0","0","0","0","9","389051000","20","150","0","0","100","5","0","20","0"
"490052","Rage scroll","Rage scroll","","19","0","0","2401","2","0","0","0","702","-1","1","0","0","0","0","9","389052000","20","150","0","0","100","4","0","30","0"
"490053","Attack up scroll","Attack up scroll","","19","0","0","2401","2","0","0","0","702","-1","1","0","0","0","0","9","389053000","20","150","0","0","100","4","0","30","0"
"490054","Alacrity potion","Alacrity potion","","19","0","0","2401","2","0","0","0","702","-1","1","0","0","0","0","9","389054000","20","150","0","0","100","4","0","30","0"
"490055","Scroll of shell","Scroll of shell","","19","0","0","2401","2","0","0","0","702","-1","1","0","0","0","0","9","389055000","20","150","0","0","100","4","0","30","0"
"490056","Potion of intelligence","Potion of intelligence","","19","0","0","2401","2","0","0","0","702","-1","1","0","0","0","0","9","389056000","20","150","0","0","100","4","0","30","0"
"490057","Poison arrow of harpy","Poison arrow of harpy","","19","0","0","500","12","0","0","590","101","0","7","0","0","0","0","9","389057000","20","150","0","0","100","3","0","35","0"
"490058","Prayer of rage","Prayer of rage","","19","0","0","2401","2","0","0","0","101","-1","7","0","0","0","0","9","389058000","16","150","0","0","100","3","0","25","0"
"490059","Potion of recovery","Potion of recovery","","19","0","0","2401","2","0","0","0","602","-1","1","0","0","0","0","9","389059000","20","150","0","0","100","3","0","30","0"
"490060","Water of life","Water of life","90HP recovering potion","-1","0","0","2601","0","0","0","0","601","-1","1","0","0","0","0","9","389060000","5","25","0","0","100","3","0","25","0"
"490061","Water of love","Water of love","180HP recovering potion","-1","0","0","2601","0","0","0","0","601","-1","1","0","0","0","0","9","389061000","5","25","0","0","100","3","0","25","0"
"490062","Water of grace","Water of grace","360HP recovering potion","-1","0","0","2601","0","0","0","0","602","15","1","0","0","0","0","9","389062000","5","25","0","0","100","3","0","25","0"
"490063","Water of favors","Water of favors","720HP recovering potion","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","389063000","5","25","0","0","100","3","0","25","0"
"490064","Water of bless","Water of bless","1440HP recovering potion","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","389064000","5","25","0","0","100","3","0","25","0"
"490077","Snow Ball","Snow Ball","Throw a snowball ","36","0","0","10043","12","0","0","10044","10045","0","7","0","0","0","0","9","389077000","5","20","0","0","100","3","0","30","0"
"490078","Potion of spirit","Potion of spirit","Recover 120MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","389078000","5","20","0","0","100","3","0","25","0"
"490079","Potion of intelligence","Potion of intelligence","Recover 240MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","389079000","5","20","0","0","100","3","0","25","0"
"490080","Potion of sagacity","Potion of sagacity","Recover 480MP","-1","0","0","2601","-1","0","0","0","701","-1","1","0","0","0","0","9","389080000","5","20","0","0","100","3","0","25","0"
"490081","Potion of wisdom","Potion of wisdom","Recover 960MP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389081000","5","20","0","0","100","3","0","25","0"
"490082","Potion of soul","Potion of soul","Recover 1920MP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","389082000","5","20","0","0","100","3","0","25","0"
"490083","Acid Potion","Acid Potion","Decrease Armor's durability by 2000 ","36","0","0","10061","12","0","0","10062","10063","0","7","0","0","0","0","9","389083000","5","20","0","0","100","3","0","30","0"
"490085","firecracker","firecracker","Light the firecracker","19","0","0","0","-1","0","0","0","20042","-1","2","0","0","0","0","9","379092000","0","0","0","0","100","4","0","25","0"
"490086","firecracker","firecracker","Light the firecracker","19","0","0","0","-1","0","0","0","20043","-1","2","0","0","0","0","9","379094000","0","0","0","0","100","4","0","25","0"
"490087","firecracker","firecracker","Light the firecracker","19","0","0","0","-1","0","0","0","20045","-1","2","0","0","0","0","9","379096000","0","0","0","0","100","4","0","25","0"
"490088","Monster Summons Staff","Monster Summons Staff","Retrieves a unique monster","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","700003000","5","600","0","0","100","8","0","25","0"
"490089","Firecracker","Firecracker","Ignite a firecracker","19","0","0","0","-1","0","0","0","20046","-1","2","0","0","0","0","9","379130000","0","0","0","0","100","4","0","25","0"
"490092","Powdered Flower","Powdered Flower","Throw flower leaves","19","0","0","0","-1","0","0","0","20047","-1","2","0","0","0","0","9","379137000","0","0","0","0","100","4","0","25","0"
"490093","Monster Summons Staff","Monster Summons Staff","Retrieves a unique monster","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","700004000","5","600","0","0","100","8","0","25","0"
"490094","Cake","Cake","720HP recovering potion","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","800055000","5","25","0","0","100","3","0","25","0"
"490095","Tyon meat","Tyon meat","Recover 400 HP","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","379204000","5","60","0","0","100","3","0","25","0"
"490096","Monster Summons Staff","Monster Summons Staff","","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","700005000","5","600","0","0","100","8","0","25","0"
"490097","Monster Summons Staff","Monster Summons Staff","","-1","0","0","2601","-1","0","0","0","702","-1","1","0","0","0","0","9","700006000","5","600","0","0","100","8","0","25","0"
"490098","Meredeka Fire Cracker","Meredeka Fire Cracker","","19","0","0","0","-1","0","0","0","20048","-1","2","0","0","0","0","9","379165000","0","0","0","0","100","4","0","25","0"
"490099","bullet","bullet","","28","0","0","0","7","0","0","10201","10202","0","7","0","0","0","0","7","389159000","25","300","0","0","100","3","0","30","0"
"490101","MP Shell","MP Shell","Decreases 50% of MP from enemies standing within 5 meters from you","4","113","0","0","12","0","0","13003","13004","0","7","30010","0","0","0","9","389084000","16","30","0","0","100","3","0","20","0"
"490102","Super MP Shell","Super MP Shell","Decreases 20% of MP from enemies standing within 10 meters from you","4","113","0","0","12","0","0","13003","13004","0","7","30010","0","0","0","9","389085000","16","30","0","0","100","3","0","20","0"
"490103","Hyper MP Shell","Hyper MP Shell","Decreases 80% of MP from enemies standing within 5 meters from you","4","113","0","0","12","0","0","13003","13004","0","7","30010","0","0","0","9","389086000","16","30","0","0","100","3","0","5","0"
"490104","durability Shell","durability Shell","Decreases 1000 durability from enemies standing within 5 meters from you","4","113","0","0","12","0","0","13005","13006","0","7","30010","0","0","0","9","389087000","16","30","0","0","100","3","0","20","0"
"490105","Super durability Shell","Super durability Shell","Decreases 2000 durability from enemies standing within 10 meters from you","4","113","0","0","12","0","0","13005","13006","0","7","30010","0","0","0","9","389088000","16","30","0","0","100","3","0","20","0"
"490106","Hyper durability Shell","Hyper durability Shell","Decreases 4000 durability from enemies standing within 5 meters from you","4","113","0","0","12","0","0","13005","13006","0","7","30010","0","0","0","9","389089000","16","30","0","0","100","3","0","5","0"
"490107","HP Shell","HP Shell","Decreases 50% of HP from enemies standing within 5 meters from you","4","113","0","0","12","0","0","13001","13002","0","7","30010","0","0","0","9","389090000","16","30","0","0","100","3","0","20","0"
"490108","Super HP Shell","Super HP Shell","Decreases 20% of HP from enemies standing within 10 meters from you","4","113","0","0","12","0","0","13001","13002","0","7","30010","0","0","0","9","389091000","16","30","0","0","100","3","0","20","0"
"490109","Hyper HP Shell","Hyper HP Shell","Decreases 80% of HP from enemies standing within 5 meters from you","4","113","0","0","12","0","0","13001","13002","0","7","30010","0","0","0","9","389092000","16","30","0","0","100","3","0","5","0"
"490110","Nova HP Shell","Nova HP Shell","Inflict various damage to enemies standing within 10 meters from you.","4","113","0","0","12","0","0","13001","13002","0","7","30010","0","0","0","9","389105000","16","5","0","0","100","3","0","20","0"
"490111","training Cannon Ball","training Cannon Ball","Does not inflict damage. A training cannon ball. ","4","113","0","0","12","0","0","13001","13002","0","7","30010","0","0","0","9","379115000","16","5","0","0","100","3","0","20","0"
"490121","Defense Scroll for Ladder Truck","Defense Scroll for Ladder Truck","Increase resistance of Knights members that are standing within 30 meters by 250 for 60 seconds. ","9","133","0","13021","5","0","0","0","13022","255","31","30060","0","0","0","9","389100000","16","16","0","0","100","4","0","30","0"
"490131","HP Scroll ","HP Scroll ","Recover 2000HP for the Knights that are standing within 30 meters from you","4","143","0","13034","0","0","0","0","13035","255","31","30050","0","0","0","9","389093000","16","16","0","0","100","3","0","30","0"
"490132","Persistent HP Scroll ","Persistent HP Scroll ","Recover 4500HP for 30 seconds for the Knights that are standing within 30 meters from you","4","143","0","13034","0","0","0","0","13035","255","31","30050","0","0","0","9","389097000","16","16","0","0","100","3","0","30","0"
"490133","Defense Scroll ","Defense Scroll ","Increase Defense by 500 for 45 seconds for the Knights that are standing within 30 meters from you","4","143","0","13036","0","0","0","0","13037","255","31","30050","0","0","0","9","389094000","16","16","0","0","100","4","0","30","0"
"490134","Resistance Scroll ","Resistance Scroll ","Increase Resistance by 250 for 80 seconds for the Knights that are standing within 30 meters from you","4","143","0","13036","0","0","0","0","13037","255","31","30050","0","0","0","9","389095000","16","16","0","0","100","4","0","30","0"
"490135","Attack Speed Scroll ","Attack Speed Scroll ","Increase attack speed by 30% for 45 seconds for the Knights that are standing within 30 meters from you","4","143","0","13036","0","0","0","0","13037","255","31","30050","0","0","0","9","389096000","16","16","0","0","100","4","0","30","0"
"490136","Magic Attack Scroll ","Magic Attack Scroll ","Increase Magic Attack Power by 30% for 45 seconds for the Knights that are standing within 30 meters from you","4","143","0","13031","0","0","0","0","13033","255","31","30050","0","0","0","9","389098000","16","16","0","0","100","4","0","30","0"
"490137","Physical Attack Scroll ","Physical Attack Scroll ","Increase Physical Attack Power by 30% for 45 seconds for the Knights that are standing within 30 meters from you","4","143","0","13031","0","0","0","0","13033","255","31","30050","0","0","0","9","389099000","16","16","0","0","100","4","0","30","0"
"490201","Sweeping potion","Sweeping potion","Increase Magic Attack Power by 30% for 30 seconds","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379098000","10","600","0","0","100","4","0","25","0"
"490202","Magic Hammer","Magic Hammer","Repairs the items that you are wearing","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379099000","5","25","0","0","100","3","0","25","0"
"490204","Abyss Holy Water(S)","Abyss Holy Water(S)","Recover 20% of the HP","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379101000","5","25","0","0","100","3","0","25","0"
"490205","Abyss Holy Water(M)","Abyss Holy Water(M)","Recover 35% of the HP","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379102000","5","25","0","0","100","3","0","25","0"
"490206","Abyss Holy Water(L)","Abyss Holy Water(L)","Recover 50% of the HP","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379103000","5","25","0","0","100","3","0","25","0"
"490207","Abyss Blessing","Abyss Blessing","Recover 3600HP and 3000HP more for the 60 seconds thereafter","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379104000","5","25","0","0","100","3","0","25","0"
"490210","Green Pearl","Green Pearl","Recover 750HP over 30 seconds period","-1","0","0","2601","0","0","0","0","602","-1","1","0","0","0","0","9","379108000","5","25","0","0","100","3","0","25","0"
"490211","Abyss Eye","Abyss Eye","Enables you to view invisible enemies for 30 seconds","18","0","0","2701","-1","0","0","0","0","-1","1","0","0","0","0","9","379112000","18","50","0","0","100","9","0","25","0"
"490212","Abyss Wing","Abyss Wing","Increase dodging rate by 20%","-1","0","0","2602","0","0","0","0","602","15","1","0","0","0","0","9","379113000","5","25","0","0","100","4","0","25","0"
