"1 - UInt32","2 - Byte","3 - String","4 - String","5 - UInt32","6 - Byte","7 - UInt32","8 - UInt32","9 - UInt32","10 - UInt32","11 - Byte","12 - Byte","13 - Byte","14 - Byte","15 - Byte","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int32","22 - Int32","23 - Int16","24 - Byte","25 - UInt32","26 - UInt32","27 - SByte","28 - SByte","29 - Byte","30 - Byte","31 - Byte","32 - Byte","33 - Byte","34 - Byte","35 - Byte","36 - Byte","37 - Byte"
"379072000","22","Talisman of Talia","Building material for Talia Skin","0","0","91005900","91005900","0","0","95","0","15","0","0","0","0","0","1","1","10000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379073000","22","Talisman of Talia","Building material for Talia Skin","0","0","91006000","91006000","0","0","95","0","15","0","0","0","0","0","1","1","10000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379074000","22","Talisman of Talia","Building material for Talia Skin","0","0","91006100","91006100","0","0","95","0","15","0","0","0","0","0","1","1","10000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379076000","22","Iron bar","Building material for Armor of Destruction","0","0","91006300","91006300","0","0","95","0","15","0","0","0","0","0","1","1","600","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379077000","22","Silan Bone","Quest Item","0","0","37907700","37907700","0","0","95","0","15","0","0","0","0","0","1","1","6000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379078000","22","Teeth of Bandicoot","Quest Item","0","0","37907800","37907800","0","0","95","0","15","0","0","0","0","0","1","1","10","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379079000","22","Blessed Item Upgrade Scroll ","Allows you to upgrade an item upto +8 with 100% success rate","0","0","37907900","37907900","0","0","98","0","17","0","0","0","0","0","1","1","360000","0","0","0","0","255","1","99","0","0","0","0","0","0","0","0","0"
"379080000","22","Dungeon Key","Dungeon Key","0","0","37908000","37908000","0","0","95","0","15","0","0","0","0","0","1","1","1700","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379081000","22","Desperation Abyss 10th floor key","Item for moving to the 10th floor","0","0","37908100","37908100","0","0","97","0","15","0","0","0","0","0","1","1","3500","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379082000","22","Desperation Abyss 20th floor key","Item for moving to the 20th floor","0","0","37908200","37908200","0","0","97","0","15","0","0","0","0","0","1","1","5000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379083000","22","Hell Abyss 8th floor key","Item for moving to the 8th floor","0","0","37908300","37908300","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379084000","22","Hell Abyss 16th floor key","Item for moving to the 16th floor","0","0","37908400","37908400","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379085000","22","Key to 50th floor dungeon","Item for moving to 50th floor of the dungeon","0","0","37908100","37908100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379086000","22","Key to 60th floor dungeon","Item for moving to 60th floor of the dungeon","0","0","37908100","37908100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379087000","22","Key to 70th floor dungeon","Item for moving to 70th floor of the dungeon","0","0","37908100","37908100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379088000","22","Key to 80th floor dungeon","Item for moving to 80th floor of the dungeon","0","0","37908100","37908100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379089000","22","Key to 90th floor dungeon","Item for moving to 90th floor of the dungeon","0","0","37908100","37908100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379090000","22","Transformation Totem","Shows you the list of Transformation Totem","0","0","37909000","37909000","0","0","93","0","12","0","0","0","100","0","1","1","20000","0","0","0","470001","0","1","99","0","0","0","0","0","0","0","0","0"
"379091000","22","Transformation Gem","","0","0","37909100","37909100","0","0","97","0","15","0","0","0","0","0","1","1","10000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379092000","22","Firecracker","Thanksgiving event item","0","0","37909200","37909200","0","0","97","0","15","0","0","0","0","0","1","1","240","0","0","1","490085","0","1","99","0","0","0","0","0","0","0","255","0"
"379093000","22","Transformation Totem","Shows you the list of Transformation Totem","0","0","37909000","37909000","0","0","93","0","12","0","0","0","100","0","1","1","20000","0","0","0","471001","0","1","99","0","0","0","0","0","0","0","0","0"
"379094000","22","Firecracker","Thanksgiving event item","0","0","37909200","37909200","0","0","97","0","15","0","0","0","0","0","1","1","240","0","0","1","490086","0","1","99","0","0","0","0","0","0","0","0","0"
"379095000","22","Lotto","Lottery Event","0","0","37909500","37909500","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379096000","22","Firecracker","Holiday Event item","0","0","37909200","37909200","0","0","97","0","15","0","0","0","0","0","1","1","240","0","0","1","490087","0","1","99","0","0","0","0","0","0","0","0","0"
"379097000","22","Treasure Chest","Holiday Event item","0","0","91001200","91001200","0","0","97","0","17","0","0","0","0","0","10","1","240","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379098000","22","Sweeping Potion","Increase Magic Attack Power by 30% for 30 seconds","0","0","37909800","37909800","0","0","97","0","15","0","0","0","0","0","1","1","2500","0","0","1","490201","0","1","99","0","0","0","0","0","0","0","0","0"
"379099000","22","Magic Hammer","Repairs the items that you are wearing","0","0","37909900","37909900","0","0","97","0","15","0","0","0","0","0","1","1","1000","0","0","1","490202","0","1","99","0","0","0","0","0","0","0","0","0"
"379100000","22","Wolf`s Heart","Increase the HP&MP recovery speed by 50% ","0","0","37910000","37910000","0","0","97","0","15","0","0","0","0","0","1","1","700","0","0","1","490203","0","1","99","0","0","0","0","0","0","0","0","0"
"379101000","22","Abyss Holy Water(S)","Recover 20% of total HP","0","0","37910100","37910100","0","0","97","0","15","0","0","0","0","0","30","1","300","0","0","1","490204","0","1","99","0","0","0","0","0","0","0","0","0"
"379102000","22","Abyss Holy Water(M)","Recover 35% of total HP","0","0","37910200","37910200","0","0","97","0","15","0","0","0","0","0","40","1","450","0","0","1","490205","0","1","99","0","0","0","0","0","0","0","0","0"
"379103000","22","Abyss Holy Water(L)","Recover 50% of total HP","0","0","37910300","37910300","0","0","97","0","15","0","0","0","0","0","50","1","800","0","0","1","490206","0","1","99","0","0","0","0","0","0","0","0","0"
"379104000","22","Abyss Blessing","Recover 3,600 HP & 3,000HP recovery for 60 seconds","0","0","37910400","37910400","0","0","97","0","15","0","0","0","0","0","50","1","950","0","0","1","490207","0","1","99","0","0","0","0","0","0","0","0","0"
"379105000","22","Abyss Fire","Decreases the monster`s HP by 10%","0","0","37910500","37910500","0","0","97","0","15","0","0","0","0","0","1","1","1500","0","0","1","490214","0","1","99","0","0","0","0","0","0","0","0","0"
"379106000","22","Abyss Gem","Quest Item","0","0","37910600","37910600","0","0","97","0","15","0","0","0","0","0","1","1","100000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379107000","22","Gold Coin","Can be exchanged for 1,000,000 Coins","0","0","37910700","37910700","0","0","95","0","17","0","0","0","0","0","10","1","1000000","1","0","0","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379108000","22","Green Pearl","750HP Recovery for 30 seconds","0","0","37910800","37910800","0","0","97","0","15","0","0","0","0","0","1","1","400","0","0","1","490210","0","1","99","0","0","0","0","0","0","0","0","0"
"379109000","22","Silver Coin","Can be exchanged for 100,000 Coins","0","0","37910900","37910900","0","0","95","0","17","0","0","0","0","0","10","1","100000","1","0","0","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379110000","22","Bronze Coin","Can be exchanged for 10,000 Coins","0","0","37911000","37911000","0","0","95","0","17","0","0","0","0","0","10","1","10000","1","0","0","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379111000","22","Key of Hell","Allows you to enter the secret room ","0","0","37911100","37911100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379112000","22","Abyss Eye","Allows you to view your invisible enemies for 30 seconds","0","0","37911200","37911200","0","0","97","0","15","0","0","0","0","0","1","1","2500","0","0","1","490211","0","1","99","0","0","0","0","0","0","0","0","0"
"379113000","22","Abyss Wing","Increases dodging rate by 20%","0","0","37911300","37911300","0","0","97","0","15","0","0","0","0","0","1","1","1500","0","0","1","490212","0","1","99","0","0","0","0","0","0","0","0","0"
"379114000","22","Abyss Lullaby","Puts the designated monster to sleep for 20 seconds","0","0","37911400","37911400","0","0","97","0","15","0","0","0","0","0","1","1","1500","0","0","1","490213","0","1","99","0","0","0","0","0","0","0","0","0"
"379115000","22","Practice Cannon Ball","A practice cannon ball that does not inflict any damage. ","0","0","37911500","37911500","0","0","97","0","15","0","0","0","0","0","30","1","1000","0","0","1","490111","0","1","99","0","0","0","0","0","0","0","251","0"
"379130000","22","Event Firecracker","Firecracker for celebration","0","0","37913000","37913000","0","0","97","0","15","0","0","0","0","0","1","1","1000","0","0","1","490089","0","1","99","0","0","0","0","0","0","0","0","0"
"379131000","22","Red Envelope","Wedding event","0","0","37913100","37913100","0","0","95","0","15","0","0","0","0","0","1","1","88888","1","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379132000","22","Christmas Present","Christmas Event","0","0","91001200","91001200","0","0","97","0","15","0","0","0","0","0","1","1","240","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379133000","22","Snowman","Christmas Event","0","0","37913300","37913300","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379134000","22","Snowman(El Morad)","Christmas Event","0","0","37913400","37913400","0","0","97","0","15","0","0","0","0","0","1","1","120000","0","0","1","478001","0","1","99","0","0","0","0","0","0","0","0","0"
"379135000","22","Snowman(Karus)","Christmas Event","0","0","37913500","37913500","0","0","97","0","15","0","0","0","0","0","1","1","120000","0","0","1","478002","0","1","99","0","0","0","0","0","0","0","0","0"
"379137000","22","Flower Firecracker","Firecracker with powdered flower","0","0","37913700","37913700","0","0","97","0","15","0","0","0","0","0","1","1","1000","0","0","1","490092","0","1","99","0","0","0","0","0","0","0","0","0"
"379138000","22","Dispell Scroll(Light) (High Class Item)","Transform an upgraded Fire Staff to a Lighting Staff. (High Class item and below)","0","0","37921700","37921700","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379139000","22","Dispell Scroll(Glacier) (High Class Item)","Transform an upgraded Fire Staff to a Glacier Staff. (High Class item and below)","0","0","37921700","37921700","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379140000","22","Dispell Scroll(Fire) (High Class Item)","Transform an upgraded Glacier Staff to a Fire Staff. (High Class item and below)","0","0","37921900","37921900","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379141000","22","Dispell Scroll(Light) (High Class Item)","Transform an upgraded Glacier Staff to a Lighting Staff. (High Class item and below)","0","0","37921900","37921900","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379142000","22","New Year Lottery ","Lottery for year 2004","0","0","37909500","37909500","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379143000","22","Flour","Quest Item","0","0","37914300","37914300","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379144000","22","Vegetable","Quest Item","0","0","37914400","37914400","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379145000","22","Meat","Quest Item","0","0","37914500","37914500","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379146000","22","Fish","Quest Item","0","0","37914600","37914600","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379147000","20","Wedding Ring","For my loved one","1","0","91002900","91002900","0","0","93","0","12","0","0","0","0","0","1","1","10000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379151000","22","Fortune Pouch","New Year event item","0","0","37915100","37915100","0","0","95","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379152000","22","Blessed Item Upgrade Scroll ","Allows you to upgrade an item upto +7 with 100% success rate","0","0","37907900","37907900","0","0","98","0","17","0","0","0","0","0","1","1","360000","0","0","0","0","255","1","99","0","0","0","0","0","0","0","0","0"
"379153000","22","Rental Scroll","","0","0","37915300","37915300","0","0","95","0","15","0","0","0","0","0","1","1","100000","0","0","1","0","254","1","99","0","0","0","0","0","0","0","0","0"
"379154000","22","Red Treasure Chest","Believed to contain valuable items. 3rd grade treasure chest. ","0","0","37915400","37915400","0","0","95","0","15","0","0","0","0","0","1","1","100000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379155000","22","Green Treasure Chest","Believed to contain valuable items. 2nd grade treasure chest. ","0","0","37915500","37915500","0","0","95","0","15","0","0","0","0","0","1","1","500000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379156000","22","Blue Treasure Chest","Believed to contain valuable items. 1st grade treasure chest. ","0","0","37915600","37915600","0","0","95","0","15","0","0","0","0","0","1","1","1000000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379157000","22","","","0","0","91002300","91002300","0","0","95","0","15","0","0","0","0","0","1","1","0","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379158000","22","Unique Item Lotto Ticket","Can be traded in for an unique item ","0","0","37915800","37915800","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379159000","22","Accessory Compound Scroll ","Compounds Accessories","0","0","37915900","37915900","0","0","98","0","17","0","0","0","0","0","0","1","50000","0","0","1","0","253","1","99","0","0","0","0","0","0","0","254","0"
"379160000","22","Accessory Enchant Scroll(STR)","Compound +10 Accessories and adds bonus stat","0","0","37916000","37916000","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","253","1","99","0","0","0","0","0","0","0","254","0"
"379161000","22","Accessory Enchant Scroll(HP)","Compound +10 Accessories and adds bonus stat","0","0","37916100","37916100","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","253","1","99","0","0","0","0","0","0","0","254","0"
"379162000","22","Accessory Enchant Scroll(DEX)","Compound +10 Accessories and adds bonus stat","0","0","37916200","37916200","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","253","1","99","0","0","0","0","0","0","0","254","0"
"379163000","22","Accessory Enchant Scroll(INT)","Compound +10 Accessories and adds bonus stat","0","0","37916300","37916300","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","253","1","99","0","0","0","0","0","0","0","254","0"
"379164000","22","Accessory Enchant Scroll(MP)","Compound +10 Accessories and adds bonus stat","0","0","37916400","37916400","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","253","1","99","0","0","0","0","0","0","0","254","0"
"379180000","22","Large Snow Ball","X-Mas Event","0","0","37918000","37918000","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379181000","22","Small Snow Ball","X-Mas Event","0","0","37918100","37918100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379182000","22","Poroom`s Muffler","X-Mas Event","0","0","37918200","37918200","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379183000","22","Poroom`s Glove","X-Mas Event","0","0","37918300","37918300","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379184000","22","Poroom`s Hat","X-Mas Event","0","0","37918400","37918400","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379185000","22","Teeti`s Muffler","X-Mas Event","0","0","37918500","37918500","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379186000","22","Teeti`s Glove","X-Mas Event","0","0","37918600","37918600","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379187000","22","Teeti`s Hat","X-Mas Event","0","0","37918700","37918700","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379188000","22","Theo`s Muffler","X-Mas Event","0","0","37918800","37918800","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379189000","22","Theo`s Glove","X-Mas Event","0","0","37918900","37918900","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379190000","22","Theo`s Hat","X-Mas Event","0","0","37919000","37919000","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379191000","22","Nunu`s Muffler","X-Mas Event","0","0","37919100","37919100","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379192000","22","Nunu`s Glove","X-Mas Event","0","0","37919200","37919200","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379193000","22","Nunu`s Hat","X-Mas Event","0","0","37919300","37919300","0","0","97","0","15","0","0","0","0","0","1","1","50","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379194000","22","Snowman Poroom~","Change into Poroom","0","0","37919400","37919400","0","0","97","0","15","0","0","0","0","0","1","1","2400","0","0","1","478007","0","1","99","0","0","0","0","0","0","0","0","0"
"379195000","22","Snowman Teeti","Change into Teeti~","0","0","37919500","37919500","0","0","97","0","15","0","0","0","0","0","1","1","2400","0","0","1","478008","0","1","99","0","0","0","0","0","0","0","0","0"
"379196000","22","Snowman Theo","Change into Theo~","0","0","37919600","37919600","0","0","97","0","15","0","0","0","0","0","1","1","2400","0","0","1","478009","0","1","99","0","0","0","0","0","0","0","0","0"
"379197000","22","Snowman Nunu","Change into Nunu~","0","0","37919700","37919700","0","0","97","0","15","0","0","0","0","0","1","1","2400","0","0","1","478010","0","1","99","0","0","0","0","0","0","0","0","0"
"379198000","22","X-Mas Candy Cane","12/25/2004 Merry X-Mas!","0","0","37919800","37919800","330","341","41","0","1","20","0","20","150","10","50","4000","10000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379201000","22","Tentacle","Quest item","0","0","37920100","37920100","0","0","97","0","17","0","0","0","0","0","1","1","3000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379202000","22","Poison Sack","Quest item","0","0","37920200","37920200","0","0","97","0","17","0","0","0","0","0","1","1","3000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379203000","22","Bee Sting","Quest item","0","0","37920300","37920300","0","0","97","0","17","0","0","0","0","0","1","1","3000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379204000","22","Tyon Meat","Quest item","0","0","37920400","37920400","0","0","97","0","17","0","0","0","0","0","10","1","3000","0","0","1","490095","0","1","99","0","0","0","0","0","0","0","0","0"
"379205000","22","Upgrade Scroll (Middle Class item)","Upgrades your item's grade(Higher Success Rate) (Middle Class item and below)","0","0","37920500","37920500","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379206000","22","Enchant Scroll(STR) (Middle Class item)","Add Strength Bonus to your item(Higher Success Rate) (Middle Class item and below)","0","0","37920600","37920600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379208000","22","Enchant Scroll(HP) (Middle Class item)","Add HP bonus to the item (Higher success rate) (Middle Class item and below)","0","0","37920600","37920600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379209000","22","Enchant Scroll(DEX) (Middle Class item)","Add Dexterity bonus to the item (Higher success rate) (Middle Class item and below)","0","0","37920600","37920600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379210000","22","Enchant Scroll(INT) (Middle Class item)","Add Intelligence bonus to the item (Higher success rate) (Middle Class item and below)","0","0","37920600","37920600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379211000","22","Enchant Scroll(MAGIC) (Middle Class item)","Add Magic Power bonus to the item (Higher success rate) (Middle Class item and below)","0","0","37920600","37920600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379212000","22","Immune Scroll (Middle Class item)","Add Resistance Bonus to your item(Higher Success Rate) (Middle Class item and below)","0","0","37921100","37921100","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379213000","22","Reduce Scroll (Middle Class item)","Decreases the skill point requirement for items (Cannot be used with Elemental Scroll, Immune Scroll, or Enchant Scroll) (Middle Class item and below)","0","0","37921200","37921200","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379214000","22","Elemental Scroll (Middle Class item)","Gives an item additional damage capabilities ","0","0","37921300","37921300","0","0","98","0","17","0","0","0","0","0","0","1","150000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379215000","22","Dispell Scroll(Fire) (Middle Class item)","Transform an upgraded Lightning Staff to a Flame Staff. (Middle Class item and below)","0","0","37921400","37921400","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379216000","22","Dispell Scroll(Glacier) (Middle Class item)","Transform an upgraded Lightning Staff to an Glacier Staff (Middle Class item and below)","0","0","37921400","37921400","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379217000","22","Dispell Scroll(Light) (Middle Class item)","Transform an upgraded Fire Staff to a Lighting Staff. (Middle Class item)","0","0","37921600","37921600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379218000","22","Dispell Scroll(Glacier) (Middle Class item)","Transform an upgraded Fire Staff to a Glacier Staff. (Middle Class item)","0","0","37921600","37921600","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379219000","22","Dispell Scroll(Fire) (Middle Class item)","Transform an upgraded Glacier Staff to a Fire Staff. (Middle Class item)","0","0","37921800","37921800","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379220000","22","Dispell Scroll(Light) (Middle Class item)","Transform an upgraded Glacier Staff to a Lighting Staff. (Middle Class item)","0","0","37921800","37921800","0","0","98","0","17","0","0","0","0","0","0","1","100000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379221000","22","Upgrade Scroll (Low Class item)","Upgrades your item's grade(Higher Success Rate) (Low Class item)","0","0","37901600","37901600","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379222000","22","Enchant Scroll(STR) (Low Class item)","Add Strength Bonus to your item(Higher Success Rate) (Low Class item)","0","0","37901700","37901700","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379223000","22","Enchant Scroll(HP) (Low Class item)","Add HP bonus to the item (Higher success rate) (Low Class item)","0","0","37901700","37901700","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379224000","22","Enchant Scroll(DEX) (Low Class item)","Add Dexterity bonus to the item (Higher success rate) (Low Class item)","0","0","37901700","37901700","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379225000","22","Enchant Scroll(INT) (Low Class item)","Add Intelligence bonus to the item (Higher success rate) (Low Class item)","0","0","37901700","37901700","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379226000","22","Enchant Scroll(MAGIC) (Low Class item)","Add Magic Power bonus to the item (Higher success rate) (Low Class item)","0","0","37901700","37901700","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379227000","22","Immune Scroll (Low Class item)","Add Resistance Bonus to your item(Higher Success Rate) (Low Class item)","0","0","37901800","37901800","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379228000","22","Reduce Scroll (Low Class item)","Decreases the skill point requirement for items (Cannot be used with Elemental Scroll, Immune Scroll, or Enchant Scroll) (Low Class item)","0","0","37901900","37901900","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379229000","22","Elemental Scroll (Low Class item)","Gives an item additional damage capabilities (Low Class item)","0","0","37902000","37902000","0","0","98","0","17","0","0","0","0","0","0","1","15000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379230000","22","Dispell Scroll(Fire) (Low Class item)","Transform an upgraded Lightning Staff to a Flame Staff. (Low Class item)","0","0","38902300","38902300","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379231000","22","Dispell Scroll(Glacier) (Low Class item)","Transform an upgraded Lightning Staff to an Glacier Staff (Low Class item)","0","0","38902300","38902300","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379232000","22","Dispell Scroll(Light) (Low Class item)","Transform an upgraded Fire Staff to a Lighting Staff. (Low Class item)","0","0","37913800","37913800","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379233000","22","Dispell Scroll(Glacier) (Low Class item)","Transform an upgraded Fire Staff to a Glacier Staff. (Low Class item)","0","0","37913800","37913800","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379234000","22","Dispell Scroll(Fire) (Low Class item)","Transform an upgraded Glacier Staff to a Fire Staff. (Low Class item)","0","0","37914000","37914000","0","0","98","0","17","0","0","0","0","0","0","1","10000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
